ID,Store ID,Country,Product ID,Product Category,Units Sold,Date of Sale,GDP Growth Rate,Inflation Rate,Price Sold
375,5346,Germany,88877,Mens,8,11/2/2023,4.24,6.82,60.88
376,7162,UK,73551,Womens,10,10/5/2023,0.34,-0.47,88.28
377,2003,Spain,82309,Womens,2,11/2/2023,6.27,6.48,99.58
378,5085,France,93642,Womens,1,3/4/2024,9.08,6.86,24.53
379,4866,Italy,70419,Mens,2,3/25/2023,-3.69,3.52,50.86
380,4836,Spain,88845,Mens,6,6/8/2023,-4.32,-4.87,92.55
381,8210,UK,15718,Womens,2,1/5/2024,5.56,7.53,49.36
382,9481,Italy,99999,Womens,6,1/4/2024,1.99,-3.09,73.19
383,3851,France,96796,Mens,4,7/24/2023,-0.8,-1.67,11.28
384,2963,UK,53639,Womens,8,6/28/2023,9.66,0.5,40.5
385,9481,Germany,46651,Womens,3,7/20/2023,6.15,9.36,53.33
386,8942,France,62419,Mens,5,3/8/2023,4.5,2.45,57.05
387,6184,UK,89250,Womens,9,1/13/2024,-2.02,-1.03,89.55
388,1893,Italy,53193,Womens,1,7/22/2023,8.51,7.11,48.85
389,3773,UK,50629,Mens,3,5/22/2023,2.71,1.29,75.22
390,7951,UK,95312,Womens,10,4/13/2023,5.83,9.48,75.75
391,8210,Italy,48004,Womens,3,8/25/2023,5.21,7.08,49.97
392,1817,UK,29538,Mens,2,11/18/2023,6.85,-2.77,45.65
393,3217,Spain,67358,Womens,7,6/27/2023,2.72,3.47,90.81
394,9742,Spain,82217,Mens,8,1/20/2024,7.47,-2.13,44.09
395,5645,UK,74377,Mens,9,1/4/2024,7.81,-1.07,75.59
396,3622,Spain,34558,Womens,6,10/20/2023,-1.02,0.9,78.12
397,5818,Spain,94952,Womens,7,2/22/2024,4.77,-4.97,83.05
398,5901,UK,70976,Womens,3,6/23/2023,2.64,2.28,81.73
399,3934,UK,52462,Womens,10,1/8/2024,6.92,8.14,92.92
400,3756,France,90176,Womens,2,12/19/2023,4.61,3.16,30.08
401,1971,UK,74569,Womens,8,2/21/2024,-3.75,4.75,57.17
402,8036,Italy,39715,Mens,6,9/8/2023,1.5,-2.31,63.06
403,9167,UK,96701,Mens,3,10/9/2023,3.72,2.06,65.74
404,9028,Spain,47110,Mens,2,5/11/2023,-3.27,-3.41,52.61
405,8519,Italy,51955,Womens,6,7/10/2023,-4.26,5.01,49.01
406,8372,Spain,84444,Womens,9,8/26/2023,-1.76,0.63,35.8
407,7861,Spain,79684,Mens,3,6/19/2023,-1.76,8.71,99.85
408,1150,Italy,50377,Mens,4,1/7/2024,-4.77,-1.82,39.56
409,2720,UK,82606,Mens,5,2/2/2024,-1.8,8.17,44.97
410,1233,Italy,46593,Mens,5,6/22/2023,9.53,0.09,50.04
411,8519,France,70782,Mens,3,5/21/2023,8.13,5.92,11.08
412,9481,France,87133,Mens,9,4/27/2023,2.59,3.18,66.25
413,1233,UK,10076,Womens,6,3/23/2023,4.48,1.25,68.85
414,2999,Germany,68200,Mens,10,6/26/2023,3.42,1.25,50.53
415,5818,France,55060,Womens,8,4/29/2023,6.8,-3.89,87.25
416,8204,France,38920,Mens,10,2/16/2024,-2.2,2.99,99.64
417,6984,UK,21973,Womens,4,12/12/2023,-2.55,4.51,87.16
418,9738,Italy,37947,Womens,6,1/16/2024,3.97,-0.04,88.72
419,5429,Germany,65464,Mens,7,10/18/2023,6.84,0.4,44.45
420,9070,Germany,45874,Mens,6,2/18/2024,-3.09,-1.8,89.8
421,1148,Spain,75194,Womens,5,5/1/2023,8.21,5.49,13.54
422,4027,UK,87568,Womens,2,8/5/2023,3.76,-4.94,63.15
423,1134,Spain,20824,Mens,5,8/4/2023,6.75,-1.71,64.22
424,2912,Germany,62286,Mens,8,5/21/2023,1.26,-4.52,36.21
425,2300,Italy,48188,Womens,2,12/18/2023,8.94,-4.2,68.48
426,3188,Spain,81937,Womens,2,3/19/2023,1.37,-3.16,41.62
427,5854,Spain,21985,Mens,10,10/27/2023,-0.28,-1.35,19.2
428,3622,UK,74707,Mens,10,8/23/2023,-3.36,-0.25,53.84
429,3851,France,99168,Mens,7,12/16/2023,0.75,-3.23,96.44
430,4836,UK,46516,Womens,2,2/1/2024,-3.71,8.04,72.19
431,4091,Spain,59472,Womens,8,7/30/2023,-0.52,-3.76,89.27
432,6044,Spain,59717,Mens,4,5/18/2023,-1.99,0.86,98.27
433,6185,Spain,51189,Mens,8,9/25/2023,4.92,1.24,86.58
434,2300,France,34603,Mens,4,9/13/2023,1.63,-0.01,22.47
435,8099,France,95850,Mens,3,8/18/2023,-3.08,2.3,12.15
436,9059,France,39653,Mens,4,2/29/2024,-4.75,8.91,34.76
437,6026,Germany,76415,Womens,6,7/24/2023,1.42,2.19,10.29
438,5854,Italy,67511,Mens,8,8/23/2023,7.34,5.26,94.83
439,9742,UK,78693,Womens,5,8/4/2023,4.28,-0.79,56.16
440,6742,Italy,10739,Mens,2,9/3/2023,6.79,7.57,96.09
441,4027,UK,96616,Mens,9,7/5/2023,1.23,-0.96,98.78
442,9432,Italy,58400,Womens,6,12/31/2023,-0.97,1.22,30.09
443,6871,France,57018,Womens,5,1/6/2024,-1.9,-4.59,15.59
444,3217,France,97441,Womens,1,9/22/2023,-1.62,6.72,96.95
445,2302,Germany,49601,Womens,2,7/8/2023,-1.39,4.83,30.54
446,3756,France,99223,Mens,10,11/27/2023,-4.12,-0.69,34.11
447,1390,Italy,74373,Womens,5,3/1/2024,4.87,1.78,56.62
448,1817,UK,66796,Womens,6,4/20/2023,-2.64,-0.12,60.14
449,3161,UK,77880,Mens,2,12/12/2023,3.2,-1.76,22.62
450,7423,France,58269,Womens,3,3/25/2023,6.11,3.44,85.72
451,6251,UK,48769,Womens,3,2/6/2024,7.02,-3.69,98.57
452,7420,Italy,98781,Mens,6,7/2/2023,7.67,5.63,66.64
453,3247,Italy,88231,Womens,8,5/14/2023,4.21,2.43,37.25
454,3454,France,76527,Womens,3,6/28/2023,-1.37,6.51,12.96
455,3454,UK,76415,Womens,9,6/30/2023,5.96,0.8,10.58
456,8272,UK,35708,Mens,8,7/7/2023,0.89,-4.1,53.36
457,6066,UK,27321,Womens,2,10/16/2023,-4.68,-4.63,19.17
458,1346,Spain,27578,Womens,5,5/4/2023,-4.27,-4.97,80.99
459,5275,UK,19604,Womens,7,8/7/2023,8.89,-3.2,37.55
460,4055,France,54830,Womens,10,6/17/2023,9.15,0.69,38.27
461,4313,Italy,51210,Womens,4,5/3/2023,0.23,4.31,22.6
462,9465,Italy,89868,Mens,7,11/10/2023,-3.09,-0.12,12.55
463,2743,Spain,24608,Mens,10,2/20/2024,8.09,0.59,90.8
464,5057,France,73659,Womens,3,3/19/2023,1.84,6.42,52.8
465,4670,Spain,35791,Mens,4,9/20/2023,-3.71,0.67,94.1
466,5200,Italy,42164,Womens,7,10/6/2023,-1.62,4.52,61.18
467,4027,UK,50991,Womens,4,12/24/2023,4.64,-2.76,52.32
468,3622,Germany,30113,Mens,7,4/20/2023,6.3,6.78,21.23
469,1148,Germany,45189,Mens,4,12/3/2023,3.68,0.7,32.99
470,5429,Germany,33363,Womens,7,9/23/2023,5.18,8.6,61.55
471,4670,UK,83311,Mens,3,12/11/2023,4.45,-0.6,45.56
472,3217,France,80362,Womens,10,3/2/2024,1.87,-1.79,92.67
473,6748,Italy,75027,Mens,2,7/19/2023,-2.83,7.69,23
474,5498,UK,89084,Womens,4,2/21/2024,-4.19,-3.81,55.93
475,6185,Germany,13153,Mens,10,8/1/2023,-4.64,3.98,58.75
476,5837,Italy,98396,Womens,2,6/19/2023,5.12,-1.28,54.84
477,1567,Germany,78784,Womens,4,6/19/2023,8.91,5.44,24.3
478,5275,Italy,22790,Womens,9,5/24/2023,1.79,6.46,97.62
479,5901,Germany,84272,Mens,7,2/24/2024,5.27,7.89,60.63
480,4836,France,30839,Womens,10,12/4/2023,8.1,-4.82,98.98
481,5232,UK,15530,Womens,9,4/18/2023,1.13,7.23,76.83
482,3224,Italy,33999,Mens,9,3/18/2023,1.93,-2.46,29.32
483,5429,UK,78934,Mens,4,10/10/2023,-2.13,6.5,11.44
484,4836,Germany,33082,Womens,8,5/23/2023,8.59,-1.11,16.19
485,5959,UK,62650,Womens,2,12/27/2023,8.18,8.91,97.26
486,2300,UK,98140,Mens,1,5/28/2023,2.76,9.46,98.94
487,5719,Spain,22393,Mens,6,5/4/2023,-1.19,2.44,90.11
488,3728,Italy,50384,Womens,3,6/7/2023,-0.66,-3.38,72.43
489,1269,Germany,39938,Mens,6,6/28/2023,-2.14,-1.62,45.12
490,6806,Germany,44461,Womens,7,11/15/2023,5.36,-0.04,32.58
491,8734,Spain,85124,Womens,2,1/12/2024,7.58,6.13,19.51
492,3510,Germany,69798,Mens,3,11/30/2023,9.93,5.95,59.25
493,8600,Spain,67563,Womens,10,11/21/2023,0.93,2.34,69.87
494,5395,France,88814,Mens,2,12/12/2023,8.71,4.16,87.68
495,3510,France,72804,Mens,10,9/1/2023,-4.37,-3.17,46.99
496,1817,Germany,81603,Womens,5,7/26/2023,0.89,-0.98,39.37
497,3188,Italy,45905,Womens,9,6/21/2023,9.21,4.1,78.29
498,1858,France,34878,Womens,5,3/26/2023,-3.31,-1.34,53.65
499,6748,France,27994,Womens,3,4/19/2023,4.74,-4.7,66.27
500,2720,Germany,35248,Womens,8,8/27/2023,9.51,-1.73,44.52
501,1294,Germany,85919,Womens,1,6/1/2023,4.78,-4.9,73.03
502,9028,UK,48839,Womens,4,6/20/2023,3.51,4.33,12.51
503,1249,Italy,19573,Mens,5,11/27/2023,8.82,6.84,31.93
504,4313,UK,82366,Mens,7,4/9/2023,6.27,4.29,53.08
505,5465,France,19182,Mens,8,8/22/2023,-4.14,-2.39,90.02
506,3158,France,35345,Womens,7,4/3/2023,4.82,1.78,41.89
507,1565,UK,49823,Mens,5,4/5/2023,-3.3,9.77,62.77
508,8372,France,42913,Womens,7,10/10/2023,-4.93,4.07,61.14
509,2743,UK,49120,Womens,8,10/17/2023,8.31,-0.51,49.33
510,1971,France,30839,Womens,5,12/17/2023,9.3,0.44,49.58
511,9070,UK,97852,Womens,4,7/10/2023,5.31,5.76,35.21
512,1565,France,37384,Womens,3,3/29/2023,7.3,8.42,17.66
513,9465,Germany,71465,Womens,8,7/27/2023,-4.48,9.52,92.1
514,6281,Spain,22053,Mens,7,6/6/2023,4.26,-1.93,28.71
515,2887,Spain,43668,Womens,2,3/26/2023,-0.74,-0.62,60.35
516,7345,Italy,18702,Mens,4,5/9/2023,-0.01,1,51.93
517,9465,Germany,35791,Mens,5,12/6/2023,0.7,-1.91,16.64
518,5251,Germany,67652,Womens,6,12/25/2023,-2.47,8.38,80.4
519,2743,France,91895,Mens,4,9/10/2023,6.49,1.05,69.75
520,8519,UK,20132,Mens,9,2/12/2024,2.25,7.65,56.04
521,6075,Italy,49438,Womens,2,10/15/2023,0.86,7.15,34.14
522,2489,UK,93516,Womens,9,1/12/2024,-4.74,1.7,85.7
523,2037,UK,87034,Womens,3,1/31/2024,6.64,3.95,52.31
524,5854,France,13109,Mens,3,12/30/2023,9.91,3.75,55.67
525,4055,UK,29564,Womens,1,7/7/2023,1.4,-3.35,86.27
526,1346,Germany,82997,Mens,3,5/19/2023,-3.19,-1.49,48.44
527,1427,Spain,99574,Womens,8,10/27/2023,4.74,-3.79,34.76
528,6918,Germany,54611,Womens,4,2/25/2024,3.79,2.31,36.01
529,1612,Italy,21171,Womens,10,3/5/2024,-1.57,0.17,53.96
530,8103,Germany,69197,Womens,10,8/16/2023,0.92,9.71,79.12
531,3940,UK,63599,Womens,3,9/12/2023,3.46,1.78,49.41
532,5901,Italy,53874,Mens,7,10/29/2023,-4.57,-4.99,45.94
533,6871,UK,58931,Mens,2,8/6/2023,-0.3,7.81,83.31
534,3185,France,93588,Womens,5,9/4/2023,4.06,7.22,66.18
535,4313,Italy,57422,Mens,7,3/23/2023,-0.98,3.04,53.71
536,1852,France,33409,Mens,6,9/14/2023,7.67,7.03,88.95
537,9028,UK,95580,Womens,1,6/16/2023,-4.83,-3.79,66.02
538,4027,Germany,91002,Womens,10,7/3/2023,6.89,-4.53,20.25
539,5395,UK,73653,Womens,10,5/16/2023,8.12,2.62,69.02
540,7107,France,24509,Womens,10,10/2/2023,2.11,1.41,87.35
541,2185,France,99455,Womens,3,11/21/2023,6.08,2.12,57.01
542,2826,France,47910,Womens,1,11/16/2023,6.83,-1.7,75.09
543,8942,Spain,26514,Womens,4,4/10/2023,-0.24,9.79,94.71
544,8875,France,51522,Womens,1,10/6/2023,4.12,5.88,86.13
545,7718,UK,31672,Womens,6,1/23/2024,-2.14,7.44,76.27
546,2085,Spain,96706,Mens,9,10/16/2023,2.88,3.83,47.46
547,6185,Italy,59680,Mens,7,2/27/2024,9.53,7.55,27.75
548,3631,Germany,21424,Mens,4,12/7/2023,3.1,9.79,24.42
549,1134,Spain,29969,Womens,3,12/6/2023,9.94,6.75,33.75
550,8459,Germany,41537,Mens,2,8/9/2023,-0.98,9.19,25.13
551,2743,Italy,90342,Womens,3,2/17/2024,4.79,-3.26,32.33
552,2067,Spain,42935,Mens,6,5/21/2023,7.25,-4.85,61.85
553,8693,Italy,60105,Mens,8,10/27/2023,-2.23,2.11,91.84
554,5764,Germany,16724,Mens,1,1/23/2024,-4.89,5.56,82
555,7107,Spain,44537,Womens,10,8/17/2023,-4.54,-2.89,77.74
556,6184,UK,85887,Mens,7,6/6/2023,2.57,1.92,66.2
557,2003,France,40226,Womens,2,7/1/2023,8.19,-0.66,62.69
558,5057,Germany,69753,Mens,3,11/28/2023,-3.13,4.91,73.68
559,4971,UK,40066,Womens,3,1/5/2024,9.15,-0.38,52.67
560,1233,Spain,38036,Womens,5,6/22/2023,5.26,-4.93,94.07
561,7217,UK,45367,Womens,1,9/8/2023,3.19,3.84,38.1
562,1893,UK,23888,Womens,4,7/21/2023,-0.73,9.58,45.62
563,2304,Italy,77231,Womens,1,4/13/2023,7.19,-0.74,16.17
564,9481,Spain,63438,Mens,1,3/15/2023,5.54,-1.68,37.48
565,6142,UK,96701,Mens,9,12/27/2023,-1.5,-4.21,20.17
566,2743,Germany,36945,Mens,2,8/13/2023,0.24,-3.98,53.96
567,3756,Italy,77505,Mens,7,5/9/2023,-2.33,7.8,45.33
568,6026,Italy,10255,Mens,6,7/14/2023,-4.12,6.77,74.78
569,9481,Italy,95354,Mens,5,11/9/2023,-1.28,3.38,98.9
570,6026,France,92594,Mens,7,12/31/2023,0.06,-1.9,37.82
571,2999,France,87825,Mens,8,5/31/2023,5.71,-0.71,63.56
572,3940,Italy,83443,Mens,7,10/21/2023,-1.45,-2.74,16.05
573,1893,Germany,94117,Womens,8,9/7/2023,1.32,-2.96,92.29
574,3934,Italy,67857,Womens,4,3/28/2023,9.27,6.87,36.45
575,1817,UK,47675,Mens,4,10/22/2023,7.26,3.82,13.82
576,7156,Spain,44685,Womens,1,5/25/2023,2.19,4.19,12.06
577,2185,Germany,10739,Mens,9,11/23/2023,7.93,9.5,36.1
578,8204,Spain,88008,Mens,2,12/25/2023,-0.65,1.03,24.83
579,2304,France,18254,Mens,9,1/7/2024,7.01,1.81,54.23
580,3673,France,83473,Womens,3,4/11/2023,7.08,8.48,96.33
581,5251,Italy,83896,Womens,5,8/3/2023,5.88,3.44,41.43
582,1150,France,78057,Mens,7,8/12/2023,1.6,2.04,32.45
583,8204,Germany,13590,Mens,9,10/4/2023,8.38,1.98,46.49
584,3940,Italy,43470,Mens,3,9/25/2023,-3.86,9.69,50.84
585,8459,Germany,73531,Mens,3,12/18/2023,5.97,9.83,68.04
586,3728,Italy,95618,Mens,6,2/9/2024,1.95,-0.99,11.32
587,2826,Spain,45728,Womens,9,1/23/2024,-3.45,8.2,61.11
588,8835,Germany,74710,Womens,3,4/22/2023,9.43,-2.34,21.81
589,3728,France,69949,Womens,6,1/23/2024,4.16,-2.23,47.55
590,1893,UK,27707,Womens,8,2/5/2024,1.86,5.88,45.02
591,6075,Italy,43528,Womens,3,7/5/2023,7.81,-0.85,20.32
592,1565,UK,36850,Womens,7,7/9/2023,2.33,0.25,23.73
593,8272,France,10228,Womens,8,10/14/2023,8.12,-0.13,51.62
594,8099,Germany,50770,Womens,2,12/20/2023,7.94,-1.19,69.74
595,7958,France,21404,Womens,5,1/24/2024,3.17,-3.09,97.85
596,8733,Spain,10016,Womens,1,7/29/2023,2.35,-1.09,51.2
597,3909,Spain,58931,Mens,2,2/14/2024,6.92,4.15,84.95
598,1034,UK,52335,Womens,9,8/4/2023,1.5,-2.92,68.85
599,1518,Germany,26944,Womens,4,10/26/2023,2.03,8.63,89.34
600,5498,Germany,41899,Womens,1,6/1/2023,0.66,-3.71,30.95
601,9465,Germany,15530,Womens,4,10/1/2023,-1.13,8.85,40.82
602,7718,France,75295,Womens,8,11/24/2023,8.12,3.08,10.97
603,5275,France,82997,Mens,8,2/11/2024,-2.22,-4.45,13.14
604,2887,UK,53707,Womens,1,2/14/2024,4.67,-1.78,67.68
605,5429,Spain,45782,Womens,7,2/4/2024,7.41,-1.4,13.03
606,2251,Italy,76415,Womens,7,11/28/2023,-1.39,5.66,15.03
607,1649,UK,26491,Mens,6,3/12/2023,-2.04,5.75,17.56
608,8459,France,40034,Womens,1,2/28/2024,-4.9,8.37,89.01
609,7704,UK,35805,Mens,6,12/12/2023,4.05,1.07,35.34
610,2826,France,69235,Womens,1,9/9/2023,-2.09,-0.01,31.85
611,2460,UK,61562,Mens,7,2/8/2024,9.49,-0.57,56.38
612,3673,France,44170,Womens,1,12/17/2023,2.31,6.93,99.1
613,9384,Spain,71465,Womens,8,7/15/2023,-3.48,6.25,83.87
614,8204,France,77505,Mens,1,9/29/2023,-4.78,7.78,79.22
615,2085,Germany,22268,Mens,9,10/23/2023,5.43,5.69,36.59
616,2996,France,85518,Womens,3,10/5/2023,-2.61,1.29,43.65
617,7634,Germany,14907,Mens,1,4/8/2023,9.79,-2.44,51.41
618,2999,Spain,14413,Mens,4,5/10/2023,-0.48,1.5,43.91
619,6185,Spain,47946,Mens,9,6/22/2023,5.19,2.01,17.25
620,5688,Italy,60461,Mens,6,8/27/2023,-3.16,-0.15,55.12
621,5395,Italy,51210,Womens,6,8/6/2023,5.47,-3.79,90.57
622,3756,Germany,68347,Womens,9,11/5/2023,9.77,-0.01,67.26
623,1249,France,72158,Mens,3,8/15/2023,-2.45,6.52,85.36
624,4091,France,74152,Womens,9,4/16/2023,8.3,5.77,31.82
625,6748,Germany,94628,Mens,3,11/9/2023,4.95,-3.16,47.13
626,6086,Italy,13590,Mens,4,5/22/2023,2.53,-2.09,96.13
627,5931,France,77231,Womens,9,12/7/2023,-1.17,0.68,64.8
628,8643,France,78566,Womens,3,7/23/2023,8.87,7.89,56.79
629,8036,Italy,80432,Mens,6,3/30/2023,0.55,1.57,18.71
630,7652,Germany,22732,Womens,1,3/26/2023,-3.79,-2.49,52.62
631,3062,Italy,35992,Mens,5,7/23/2023,9.95,-0.02,32.74
632,8600,Italy,33423,Mens,5,2/18/2024,-2.97,7.97,74.62
633,6075,Germany,69272,Womens,7,5/28/2023,0.51,-1.76,41.11
634,6044,France,78389,Mens,2,8/14/2023,8.21,-4.3,31.27
635,7423,France,78369,Mens,9,11/17/2023,5.11,1.2,81.38
636,5901,Germany,94966,Mens,9,5/29/2023,4.93,5.47,64.87
637,9600,Germany,67859,Mens,3,3/4/2024,2.91,7.28,40.5
638,3454,France,97322,Womens,7,2/24/2024,1.62,9.07,44.8
639,5854,UK,26362,Mens,6,9/2/2023,-0.15,6.17,62.24
640,1294,Italy,24152,Womens,8,12/22/2023,9.97,0.39,71.85
641,5854,Italy,30404,Mens,4,6/13/2023,1.39,6.49,32.47
642,9600,Italy,49961,Mens,3,12/22/2023,7.29,4.39,31.17
643,8835,UK,59471,Mens,10,11/10/2023,-0.6,4.81,72.94
644,5983,Germany,85919,Womens,7,9/3/2023,6.3,2.05,40.1
645,8835,Germany,91070,Womens,4,11/20/2023,3.58,9.34,55.69
646,5295,Germany,70080,Womens,1,8/2/2023,4.53,3.08,51.35
647,2067,Italy,25746,Mens,6,7/2/2023,9.78,1.77,93.74
648,1518,France,22673,Mens,9,1/7/2024,3.91,-2.17,63.05
649,9719,UK,49291,Mens,5,3/13/2023,7.1,-2.4,73.71
650,5251,Italy,97593,Mens,3,2/8/2024,5.74,-3.11,26.47
651,8085,UK,11604,Mens,10,12/6/2023,5.42,3.43,56.38
652,9465,UK,67006,Mens,9,8/30/2023,6.49,3.11,86.06
653,3909,Spain,13834,Womens,10,10/3/2023,5.86,1.24,22.57
654,5395,France,42876,Mens,2,6/10/2023,0.44,0.57,65.95
655,1817,France,99977,Womens,10,2/26/2024,7.81,-1.65,20.87
656,1567,France,34415,Mens,10,5/28/2023,2.25,7.91,38.97
657,1711,UK,48272,Mens,10,8/9/2023,-3.69,5.09,33.53
658,4091,Italy,59057,Mens,2,4/6/2023,-1.52,5.53,84.5
659,5719,Germany,44494,Mens,5,4/16/2023,7.22,-2.66,99.85
660,1971,UK,80283,Mens,2,4/5/2023,4.88,5.42,20.05
661,5429,UK,53370,Mens,7,9/9/2023,1.6,-3.49,73.56
662,4866,France,44526,Womens,2,10/20/2023,3.18,1.67,75.85
663,7951,Italy,46815,Womens,9,1/30/2024,-3.15,-3.18,77.56
664,1034,France,74067,Womens,9,11/12/2023,-3.66,3.37,10.2
665,7861,Germany,75080,Mens,2,4/6/2023,-2.91,3.1,71.78
666,8210,Spain,40294,Womens,1,8/25/2023,9.78,4.83,22.63
667,7652,Italy,28287,Womens,8,2/19/2024,1.31,-0.7,50.15
668,7958,Germany,59471,Mens,6,11/5/2023,-3.25,8.06,55.7
669,8693,UK,82653,Mens,9,7/10/2023,3.51,8.34,70.19
670,9059,Germany,98278,Womens,2,12/12/2023,1.86,0.34,72.81
671,8643,France,63303,Mens,6,3/8/2023,3.49,5.36,27.22
672,6918,UK,78057,Mens,2,3/28/2023,-2.27,-1.93,73.63
673,4670,UK,52333,Womens,3,12/4/2023,1.48,-0.65,90.21
674,6806,Spain,44938,Womens,8,6/14/2023,-1.21,-0.68,63.38
675,2377,Italy,60452,Womens,9,5/27/2023,-2,-0.84,93.21
676,3185,Germany,67170,Mens,6,12/30/2023,6.52,8.91,21.41
677,6871,Italy,24488,Womens,8,1/8/2024,-3.58,8.26,49.69
678,8432,France,27734,Mens,10,1/28/2024,-0.66,4.26,57.79
679,5837,France,22732,Womens,10,7/2/2023,-3.12,0.59,92.02
680,5085,UK,14604,Mens,1,12/24/2023,2.81,2.88,62.67
681,9070,Italy,23888,Womens,3,7/26/2023,9.43,3.3,38.97
682,4313,Germany,25818,Mens,9,6/23/2023,4.06,2.49,29.13
683,1294,UK,23603,Mens,7,4/2/2023,-4.35,4.54,25.46
684,5057,France,70976,Womens,7,2/24/2024,0.84,1.96,57.92
685,5983,UK,31090,Mens,3,6/8/2023,4.86,-3.83,63.34
686,4971,Spain,73028,Womens,9,11/22/2023,-0.77,6.09,29.33
687,6185,Germany,51823,Womens,5,1/25/2024,-4.91,-4.55,97.31
688,7861,Germany,11597,Mens,2,12/5/2023,6.78,2.03,65.49
689,4371,Italy,68521,Womens,8,3/8/2023,7.36,4.19,44.28
690,9059,UK,73800,Mens,6,6/18/2023,4.86,5.3,22.11
691,6075,France,14295,Mens,1,8/2/2023,3.19,8.56,13.27
692,4971,Germany,63405,Mens,6,5/31/2023,-3.56,1.2,79.09
693,8643,France,75123,Mens,5,4/18/2023,-4.17,6.94,87.84
694,2527,UK,96606,Womens,7,8/2/2023,-4.44,2.55,28.98
695,6086,UK,53478,Womens,6,9/5/2023,-1.27,5.58,37.65
696,3158,UK,72662,Womens,2,11/29/2023,8.77,8.12,39.7
697,5085,Spain,12397,Mens,4,7/7/2023,3.71,-2.78,71.81
698,7156,UK,13590,Mens,10,9/15/2023,-0.34,5.07,68.05
699,1612,UK,77231,Womens,4,6/23/2023,-4.63,6.04,32.87
700,1390,Germany,58757,Mens,5,4/1/2023,-3.23,4.23,84.89
701,8519,Italy,63601,Womens,4,10/22/2023,-2.44,-0.6,16.55
702,5719,Spain,72673,Womens,5,1/22/2024,8.81,-3.39,17
703,2619,Germany,31316,Womens,8,7/30/2023,2.21,-1.4,54.58
704,5688,UK,79389,Mens,10,4/19/2023,-0.41,-3.24,50.05
705,6748,Spain,57451,Mens,9,2/20/2024,8.81,-4.09,67.16
706,8998,Germany,74338,Womens,5,10/17/2023,6.11,6.9,43.98
707,3728,Germany,84568,Womens,9,2/25/2024,4.81,9.24,10.79
708,1649,Germany,77145,Womens,4,12/2/2023,2.26,7.51,98.99
709,8519,Spain,72418,Womens,10,6/22/2023,-4.5,-3.42,45.92
710,4137,Spain,85892,Mens,6,9/5/2023,8.24,0,74.98
711,2489,UK,95916,Mens,7,2/11/2024,6.55,1.34,48.34
712,4670,Germany,91208,Mens,4,4/2/2023,7.32,5.67,42.13
713,4055,France,16123,Mens,7,5/14/2023,-2.71,2.98,28.76
714,6871,France,12606,Mens,6,1/9/2024,1.6,7.13,89.83
715,1518,UK,81984,Mens,6,10/30/2023,-4.08,5.88,48.03
716,4091,Italy,24488,Womens,2,4/29/2023,1.24,3.97,38.63
717,6149,France,54056,Womens,8,4/23/2023,-1.47,9.58,17.65
718,6984,Germany,71903,Mens,10,2/7/2024,5.95,1.59,25.58
719,2300,Germany,43942,Mens,3,11/1/2023,2.48,-2.75,10.29
720,1565,Italy,99350,Womens,6,11/26/2023,-1,-2.39,37.65
721,4371,Italy,97441,Womens,2,1/17/2024,5.35,-3.9,77.93
722,8609,Italy,79129,Mens,4,7/13/2023,2.63,3.31,66.68
723,8519,UK,27916,Mens,5,7/18/2023,6.27,-4.02,12.77
724,7120,UK,50749,Mens,6,7/28/2023,9.59,9.33,18.89
725,9481,Spain,73952,Mens,9,3/27/2023,-0.3,7.2,52.77
726,8600,Italy,78369,Mens,2,9/13/2023,0.42,3.28,30.12
727,1346,Germany,96701,Mens,4,12/24/2023,-2.11,-3.23,56.11
728,6918,France,26112,Mens,7,7/26/2023,-0.52,6.08,84.04
729,8600,UK,28913,Womens,8,12/27/2023,-4.16,6.71,96.42
730,1817,Italy,29538,Mens,6,8/16/2023,-3.22,-2.93,96.49
731,6026,UK,82500,Womens,4,2/19/2024,0.61,-3.22,24.15
732,8643,Germany,33369,Womens,1,5/16/2023,7.42,4.74,26.72
733,1269,UK,99388,Womens,5,8/27/2023,6.48,4.66,22.43
734,4971,Spain,88373,Mens,8,2/10/2024,-4.8,5.64,70.33
735,1971,Spain,11489,Womens,9,6/24/2023,4.59,0.58,26.83
736,7704,Germany,14710,Womens,4,9/25/2023,-3.6,-1.66,25.01
737,5837,Spain,84461,Mens,10,10/30/2023,7.18,4.21,90.05
738,1971,Germany,27313,Womens,2,10/17/2023,7,5.4,82.73
739,8733,Italy,92594,Mens,8,3/26/2023,-4.85,-2.48,40.51
740,5085,Italy,92510,Mens,7,11/28/2023,0.54,0.55,93.3
741,3933,Italy,83896,Womens,1,2/23/2024,5.26,6.2,79.05
742,9420,Spain,21382,Mens,3,2/6/2024,5.27,-4.36,97.27
743,4313,UK,61296,Womens,5,10/3/2023,-3.31,7.47,31.6
744,1505,France,88373,Mens,10,1/11/2024,6.5,5.7,62.89
745,1294,Spain,65371,Womens,4,8/6/2023,-0.83,6.32,80.09
746,2489,Spain,69246,Womens,4,10/10/2023,4.92,6.57,88.55
747,5466,Germany,83368,Womens,9,12/20/2023,6.29,1.39,18.26
748,8519,Germany,31316,Womens,8,5/29/2023,2.36,1.6,12.36
749,6918,Italy,20567,Womens,6,5/3/2023,-3.14,9.65,12.29
750,6075,Spain,47027,Mens,4,12/20/2023,8.13,1.15,78.78
